user_id,post_count,gini_coefficient,shannon_entropy,top1_ratio,top2_ratio,dominant_topic,suspicious_post_freq,suspicious_narrowness,duplicate_post_ratio,suspicious_duplicates,suspicious
3917465419,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
4017099076,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1464138146728325123,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1492242284729057286,2,0.75,0.0,1.0,1.0,1,True,True,0.0,False,True
4847991741,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
4467023187,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
4581341652,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1548753640269221889,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
3132930727,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
3026957658,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1557759251220639745,2,0.75,0.0,1.0,1.0,1,True,True,0.0,False,True
3070692234,2,0.75,0.0,1.0,1.0,0,True,True,1.0,True,True
3319269589,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
3323464744,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1348617841231224833,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
3369871587,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1491748447288008705,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
787763156084858880,2,0.75,0.0,1.0,1.0,0,True,True,0.3,False,True
765301768259506177,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
774470368073396224,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1538749834617753600,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
789451360911626240,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
807828270771302400,2,0.75,0.0,1.0,1.0,2,True,True,0.0,False,True
1321367061340315648,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
800883578770857984,2,0.75,0.0,1.0,1.0,2,True,True,0.0,False,True
796449020918919168,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1544661779518734337,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1545998352617295872,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1544923363277443072,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1541589066717999104,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
757044124663083008,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1540451395089883137,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
739595086044876800,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
2255339388,2,0.75,0.0,1.0,1.0,0,True,True,1.0,True,True
2294147115,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
2356642926,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
2302545938,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1489567152,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1573512366,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1414342243,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1575740581443121152,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
2399910235,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
2857311234,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
2854922843,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1490484820706828290,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1357920762867417089,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1565125625014132736,2,0.75,0.0,1.0,1.0,0,True,True,0.06666666666666667,False,True
1560873930524614656,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
2934386067,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
2525778087,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
2757411215,2,0.75,0.0,1.0,1.0,2,True,True,0.0,False,True
2604194205,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1567277468352151552,2,0.75,0.0,1.0,1.0,0,True,True,0.3333333333333333,False,True
1321185405333610498,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1580046201042657280,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1137127242067107841,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1141938392760049664,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1507528991753789444,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1507472789858660356,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1507037811278553099,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1148758160691388417,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1151724853226901504,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1152833962433228800,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1514540007612166145,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1282574131599486977,2,0.75,0.0,1.0,1.0,0,True,True,1.0,True,True
1497472419610701829,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1059672216814546944,2,0.75,0.0,1.0,1.0,0,True,True,1.0,True,True
1104566591063121921,2,0.75,0.0,1.0,1.0,2,True,True,0.0,False,True
1106401267767828480,2,0.75,0.0,1.0,1.0,2,True,True,0.0,False,True
1513355085488742403,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1280207739353018368,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
818517552133500929,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1222773302441148416,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1257116113898536961,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1214979413428916226,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1500265622365777924,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1182377364514205696,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1174465417852653568,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1503494341825810433,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1498688823831654403,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1496763073662574592,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1523462985703837696,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1496878947623219207,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
913412403383099392,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1527713323651051520,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
826404794881417225,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
838321345570156545,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1496717780049137665,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
999796014918778880,2,0.75,0.0,1.0,1.0,0,True,True,0.16666666666666666,False,True
1518720814178349056,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1033667383347400705,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1040647281589067777,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1295405245011460096,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
928712572471336960,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
1519784026273370114,2,0.75,0.0,1.0,1.0,0,True,True,0.0,False,True
